Id;Material_id;Dosaje;Ref;Material;Unidad
329;526;48;ma;Tornillo T1  Aguja;u
330;0;0;_;_;_
330;372;1;ma;masilla Durlock;kg
330;373;2;ma;cinta de papel Durlock;ml
330;527;15;ma;Tornillo T2  Aguja;u
331;0;0;_;_;_
330;535;1,05;ma;Placas Durlock 9 mm;m2
330;209;1,5;mo;oficial;h
330;27;0,7;mo;ayudante;h
331;535;1,05;ma;Placas Durlock 9 mm;m2
331;374;15;ma;Tornillo T2 6x1 Punta mecha;u
331;373;2;ma;cinta de papel Durlock;ml
331;372;1;ma;masilla Durlock;kg
331;27;0,7;mo;ayudante;h
331;209;1,5;mo;oficial;h
332;0;0;_;_;_
332;535;1,05;ma;Placas Durlock 9 mm;m2
332;374;15;ma;Tornillo T2 6x1 Punta mecha;u
332;373;2;ma;cinta de papel Durlock;ml
332;372;1;ma;masilla Durlock;kg
332;27;0,9;mo;ayudante;h
332;209;1,8;mo;oficial;h
333;0;0;_;_;_
333;57;1;ma;cemento Portland x 50kg;bolsas
333;218;0,6;ma;perla de telgopor;m3
333;25;0,14;ma;arena gruesa;m3
333;209;2,5;mo;oficial;h
333;27;7,5;mo;ayudante;h
333;46;0,3;ma;cal hidratada en bolsa;bolsas
334;0;0;_;_;_
334;536;1;ma;Equipo de filtrado con casilla vulcano Vc-50 (p/pilleta nat.);gl
334;209;40;mo;oficial;h
335;0;0;_;_;_
335;27;0,4;mo;ayudante;h
335;209;0,6;mo;oficial;h
335;537;0,084;ma;pintura para piletas x litro color;lts
336;0;0;_;_;_
337;0;0;_;_;_
336;209;1,5;mo;oficial;h
337;209;1,5;mo;oficial;h
337;27;0,75;mo;ayudante;h
336;27;0,75;mo;ayudante;h
336;57;0,2;ma;cemento Portland x 50kg;bolsas
336;25;0,03;ma;arena gruesa;m3
336;139;0,7;ma;hidrófugo x litro;lts
337;57;0,3;ma;cemento Portland x 50kg;bolsas
337;25;0,045;ma;arena gruesa;m3
337;139;1,05;ma;hidrófugo x litro;lts
152;523;0;ma;.;.
78;301;1;ma;Termotanque y artefactos;un
152;0;0;_;_;_
36;0;0;_;_;_
62;0;0;_;_;_
78;0;0;_;_;_
36;0;0;_;_;_
339;0;0;_;_;_
340;0;0;_;_;_
341;0;0;_;_;_
340;523;0;ma;.;.
203;27;5;mo;ayudante;h
203;209;5,5;mo;oficial;h
156;278;0,05;ma;STEEL PGC 200-1.24;ml
342;577;1;ma;Instalacion sanitaria global 40-70m2;gl
344;0;0;_;_;_
344;578;1;ma;Instalacion gas global 40-70m2;gl
345;0;0;_;_;_
345;580;1;ma;ventana vidrio fijo 1.40 x 1.40 m;u
345;27;2;mo;ayudante;h
345;209;2;mo;oficial;h
346;0;0;_;_;_
347;0;0;_;_;_
347;581;1;ma;ventana vidrio fijo 2.05 x 1.80 m;u
347;27;2,5;mo;ayudante;h
347;209;2,5;mo;oficial;h
348;0;0;_;_;_
202;13;1;ma;aislación térmica (lana de vidrio 50 mm);m2
343;618;1;ma;Instalacion eléctrica global 50-70m2;gl
381;0;0;_;_;_
348;582;1;ma;ventana vidrio fijo 1.40 x 1.60 m;u
348;27;2;mo;ayudante;h
348;209;2;mo;oficial;h
349;0;0;_;_;_
349;583;1;ma;ventana desplaz 0.60 x 1.20 m;u
349;27;2;mo;ayudante;h
349;209;2;mo;oficial;h
349;138;1;ma;herrajes completos;u
350;0;0;_;_;_
350;138;1;ma;herrajes completos;u
350;584;1;ma;ventana desplaz 1.40 x 0.60 m;u
350;27;2;mo;ayudante;h
350;209;2;mo;oficial;h
351;0;0;_;_;_
351;585;1;ma;ventana corrediza 1.40 x 1.80m;u
351;138;1;ma;herrajes completos;u
351;27;2;mo;ayudante;h
351;209;2;mo;oficial;h
352;0;0;_;_;_
352;586;1;ma;ventana gillotina 1.40 x 0.60 m;u
352;138;1;ma;herrajes completos;u
352;27;2;mo;ayudante;h
352;209;2;mo;oficial;h
353;0;0;_;_;_
353;587;1;ma;ventana gillotina 1.60 x 0.50 m;u
353;138;1;ma;herrajes completos;u
353;27;2;mo;ayudante;h
353;209;2;mo;oficial;h
354;0;0;_;_;_
354;588;1;ma;ventana banderola 0.40 x 1.40m;u
354;138;1;ma;herrajes completos;u
354;27;2;mo;ayudante;h
354;209;2;mo;oficial;h
253;27;0,4;mo;ayudante;h
253;209;0,6;mo;oficial;h
355;0;0;_;_;_
355;269;1,6;ma;STEEL PGC 100-0.9;ml
355;270;2,5;ma;STEEL PGC 150-0.9;ml
355;274;1,5;ma;STEEL PGU 150-0.9;ml
355;400;18;ma;Tornillo T1 Punta Mecha 8 X 3/4 pulg;u
355;27;5;mo;ayudante;h
355;209;5,5;mo;oficial;h
356;0;0;_;_;_
356;589;1;ma;ventana gillotina 1.00 x 0.60 m;u
356;138;1;ma;herrajes completos;u
356;27;2;mo;ayudante;h
356;209;2;mo;oficial;h
357;0;0;_;_;_
357;590;1;ma;ventana gillotina 1.60 x 2.00 m;u
357;138;1;ma;herrajes completos;u
357;27;2;mo;ayudante;h
357;209;2;mo;oficial;h
358;0;0;_;_;_
358;591;1;ma;ventana gillotina 1.60 x 0.70 m;u
358;138;1;ma;herrajes completos;u
358;27;2;mo;ayudante;h
358;209;2;mo;oficial;h
359;0;0;_;_;_
359;592;1;ma;ventana gillotina 1.60 x 1.00 m;u
359;138;1;ma;herrajes completos;u
359;27;2;mo;ayudante;h
359;209;2;mo;oficial;h
360;0;0;_;_;_
360;200;1,3;ma;material  de relleno;m3
360;27;2,4;mo;ayudante;h
361;0;0;_;_;_
362;0;0;_;_;_
363;0;0;_;_;_
364;0;0;_;_;_
365;0;0;_;_;_
366;0;0;_;_;_
367;0;0;_;_;_
367;593;1;ma;puerta una hoja c/vidrio 0.75 x 2.05  m;u
367;138;1;ma;herrajes completos;u
367;27;2;mo;ayudante;h
367;209;2;mo;oficial;h
203;13;1;ma;aislación térmica (lana de vidrio 50 mm);m2
368;0;0;_;_;_
368;27;5;mo;ayudante;h
368;209;5;mo;oficial;h
368;11;1;ma;aislación térmica  (ISOLANT TBA 5 mm);ml
369;0;0;_;_;_
369;27;5;mo;ayudante;h
369;209;5;mo;oficial;h
369;10;1;ma;aislación térmica  (ISOLANT TBA 10 mm);ml
363;523;0;ma;.;.
361;523;0;ma;.;.
370;0;0;_;_;_
371;0;0;_;_;_
371;598;1;ma;ventana corrediza 0.90 x 1.10m;u
371;138;1;ma;herrajes completos;u
371;27;2;mo;ayudante;h
371;209;2;mo;oficial;h
372;0;0;_;_;_
372;138;1;ma;herrajes completos;u
372;27;1;mo;ayudante;h
372;209;1;mo;oficial;h
372;599;1;ma;ventana banderola 0.50 x 0.50m;u
370;600;3;ma;perfil galvanizado Omega (PGO) 12.5 x 0.90mm;ml
370;602;30;ma;Tornillo Superboard 10 x 1 1/2” cabeza fresada punta mecha con alas- galvanizada;u
370;603;1;ma;Masilla para exteriores SUPERBOARD;kg
370;604;1;ma;Sellador elástico poliretánico;u
373;0;0;_;_;_
373;605;1,1;ma;Placa cementicia SUPERBOARD 8mm (1.20x2.40m);m2
373;27;1;mo;ayudante;h
373;209;2;mo;oficial;h
158;13;1;ma;aislación térmica (lana de vidrio 50 mm);m2
374;0;0;_;_;_
374;27;1,5;mo;ayudante;h
328;602;15;ma;Tornillo Superboard 10 x 1 1/2” cabeza fresada punta mecha con alas- galvanizada;u
370;27;1;mo;ayudante;h
374;209;2,3;mo;oficial;h
374;24;0,02;ma;arena gruesa lavada;m3
374;46;0,144;ma;cal hidratada en bolsa;bolsas
374;57;0,037;ma;cemento Portland x 50kg;bolsas
374;139;0,15;ma;hidrófugo x litro;lts
40;263;0,12;ma;ripio lavado 1:3;m3
375;0;0;_;_;_
375;607;1,1;ma;Venecitas 30 x 30 cm;m2
375;216;0,1;ma;pastina p/ceramicos color;kg
375;27;0,6;mo;ayudante;h
375;209;1,3;mo;oficial;h
339;523;0;ma;.;.
373;601;15;ma;Tornillo Superboard 8 x 1 1/4” autoperforante- autofresante punta mecha galv.;u
375;606;2;ma;adhesivo Para Venecitas X 30 Kg;kg
376;0;0;_;_;_
377;0;0;_;_;_
376;605;1,1;ma;Placa cementicia SUPERBOARD 8mm (1.20x2.40m);m2
376;601;15;ma;Tornillo Superboard 8 x 1 1/4” autoperforante- autofresante punta mecha galv.;u
376;603;0,7;ma;Masilla para exteriores SUPERBOARD;kg
376;27;1;mo;ayudante;h
376;209;2;mo;oficial;h
377;411;1,1;ma;Placa cementicia SUPERBOARD 15mm (1.20x2.40m);m2
377;602;15;ma;Tornillo Superboard 10 x 1 1/2” cabeza fresada punta mecha con alas- galvanizada;u
377;27;1;mo;ayudante;h
377;209;2;mo;oficial;h
377;603;0,7;ma;Masilla para exteriores SUPERBOARD;kg
378;0;0;_;_;_
378;603;0,07;ma;Masilla para exteriores SUPERBOARD;kg
378;27;1;mo;ayudante;h
378;209;2;mo;oficial;h
378;527;15;ma;Tornillo T2  Aguja;u
370;527;15;ma;Tornillo T2  Aguja;u
370;209;2;mo;oficial;h
252;615;58,45;ma;Caño Estructural 50-50-2 (6m);ml
378;597;1,1;ma;Placa SIDING cementicia SUPERBOARD 8mm (0.20x2.44m);m2
370;597;1,1;ma;Placa SIDING cementicia SUPERBOARD 8mm (0.20x2.44m);m2
248;523;1;ma;.;.
379;524;1;ma;solera 70mm (largo:2.60m);u
379;452;4;ma;Tornillo T3 Punta Mecha  6 X 1 1/2 pulg;u
379;27;1;mo;ayudante;h
379;209;2;mo;oficial;h
379;526;10;ma;Tornillo T1  Aguja;u
58;617;0,006;ma;arena fina;m3
40;25;0,077;ma;arena gruesa;m3
31;617;0,006;ma;arena fina;m3
380;0;0;_;_;_
380;576;1;ma;Instalacion eléctrica global 40-50m2;gl
381;619;1;ma;Escalera caracol (metálica);u
381;27;8;mo;ayudante;h
381;209;10;mo;oficial;h
272;27;80;mo;ayudante;h
272;209;80;mo;oficial;h
382;0;0;_;_;_
383;0;0;_;_;_
382;620;1,1;ma;Placa cementicia SUPERBOARD 10mm (1.20x2.40m);m2
383;620;1,1;ma;Placa cementicia SUPERBOARD 10mm (1.20x2.40m);m2
382;602;15;ma;Tornillo Superboard 10 x 1 1/2” cabeza fresada punta mecha con alas- galvanizada;u
383;602;15;ma;Tornillo Superboard 10 x 1 1/2” cabeza fresada punta mecha con alas- galvanizada;u
382;27;1;mo;ayudante;h
382;209;2;mo;oficial;h
383;209;2;mo;oficial;h
383;27;1;mo;ayudante;h
383;603;0,7;ma;Masilla para exteriores SUPERBOARD;kg
384;0;0;_;_;_
384;57;18;ma;cemento Portland x 50kg;bolsas
384;25;5;ma;arena gruesa;m3
384;425;12;ma;malla Sima 15x25 (4mm);m2
384;263;0,5;ma;ripio lavado 1:3;m3
384;621;18;ma;camión cisterna;m3
232;622;13;ma;bloque de H° de 14 x 20 x 40;u
385;0;0;_;_;_
385;27;9,5;mo;ayudante;h
385;209;9,5;mo;oficial;h
385;623;1;ma;portón levadizos 2.40 x 2.05  m;u
386;0;0;_;_;_
386;27;4;mo;ayudante;h
386;209;4;mo;oficial;h
386;523;1;ma;.;.
387;0;0;_;_;_
387;27;2;mo;ayudante;h
387;209;2;mo;oficial;h
387;624;1,1;ma;Durmiente madera (ml);ml
387;142;1,5;ma;Hierro redondo aletado (ø 10mm Long 12m) (Por barra);u
388;0;0;_;_;_
388;209;6;mo;oficial;h
388;27;6;mo;ayudante;h
388;625;1,1;ma;Vidrio Templado 10mm. Incoloro;m2
389;0;0;_;_;_
389;626;1;ma;Equipo Filtrado Gabinete - 40000 lts - Bomba Vulcano;u
389;27;10;mo;ayudante;h
389;209;12;mo;oficial;h
390;0;0;_;_;_
390;216;0,1;ma;pastina p/ceramicos color;kg
390;4;4;ma;adhesivo p/piso cerámico;kg
390;487;1,05;ma;Porcelanato Pulido Beige 60x60 - Rectificado;m2
390;27;1,3;mo;ayudante;h
390;209;2,5;mo;oficial;h
391;0;0;_;_;_
391;523;1;ma;.;.
392;0;0;_;_;_
392;523;1;ma;.;.
391;209;2;mo;oficial;h
391;27;2;mo;ayudante;h
392;27;2;mo;ayudante;h
392;209;2;mo;oficial;h
393;0;0;_;_;_
393;631;1;ma;Máquina excavadora;m3
394;0;0;_;_;_
394;233;1,5;ma;pintura asfáltica base acuosa (Ormiflex1 o similar);lts
394;27;0,6;mo;ayudante;h
395;0;0;_;_;_
395;27;0,6;mo;ayudante;h
395;209;0,6;mo;oficial;h
395;233;1,5;ma;pintura asfáltica base acuosa (Ormiflex1 o similar);lts
394;209;0,6;mo;oficial;h
396;0;0;_;_;_
396;209;2;mo;oficial;h
396;27;2;mo;ayudante;h
396;138;1;ma;herrajes completos;u
396;646;1;ma;ventana corrediza 0.60 x 1.00m;u
397;0;0;_;_;_
397;647;1;ma;ventana corrediza 1.50 x 1.80m;u
397;138;1;ma;herrajes completos;u
397;27;2;mo;ayudante;h
397;209;2;mo;oficial;h
398;0;0;_;_;_
398;648;1;ma;ventana corrediza 1.50 x 1.50m;u
398;138;1;ma;herrajes completos;u
398;27;2;mo;ayudante;h
398;209;2;mo;oficial;h
399;0;0;_;_;_
399;649;1;ma;ventana abrir 1.00 x 0.60m;u
399;138;1;ma;herrajes completos;u
399;27;2;mo;ayudante;h
399;209;2;mo;oficial;h
400;0;0;_;_;_
400;209;1,5;mo;oficial;h
400;27;0,75;mo;ayudante;h
400;650;1,1;ma;Piso Goma Altro Transito Comercial Ignifugo 2.5mm;m2
400;651;0,37;ma;Adhesivo Doble Contacto p/ Pisos De Goma y Vinilicos;lt
401;0;0;_;_;_
401;652;1,1;ma;Zinguería desarrollo 40cm chapa n24 x ml (GL);ml
401;209;1;mo;oficial;h
402;0;0;_;_;_
402;523;0;ma;.;.
403;0;0;_;_;_
403;270;4,5;ma;STEEL PGC 150-0.9;ml
403;278;0,05;ma;STEEL PGC 200-1.24;ml
403;274;1,7;ma;STEEL PGU 150-0.9;ml
403;401;1,7;ma;Tornillo Hexagonal mecha 10 x 3/4 pulg;u
403;400;16;ma;Tornillo T1 Punta Mecha 8 X 3/4 pulg;u
403;27;5;mo;ayudante;h
403;209;5,5;mo;oficial;h
404;0;0;_;_;_
405;0;0;_;_;_
406;0;0;_;_;_
404;16;0,2;ma;alambre negro Nº16;kg
404;25;0,07;ma;arena gruesa;m3
404;43;8;ma;bovedilla cerámica 12,5x40x25;u
404;57;0,56;ma;cemento Portland x 50kg;bolsas
404;71;0,1;ma;"clavos 2""";kg
404;426;1,1;ma;malla Sima 15x25 (6mm);m2
404;263;0,06;ma;ripio lavado 1:3;m3
404;27;4,1;mo;ayudante;h
404;209;5,1;mo;oficial;h
405;16;0,2;ma;alambre negro Nº16;kg
405;25;0,08;ma;arena gruesa;m3
405;44;8;ma;bovedilla ceramica 16,5x40x25;u
405;57;0,62;ma;cemento Portland x 50kg;bolsas
405;71;0,1;ma;"clavos 2""";kg
405;426;1,1;ma;malla Sima 15x25 (6mm);m2
405;263;0,07;ma;ripio lavado 1:3;m3
405;27;4,2;mo;ayudante;h
405;209;5,2;mo;oficial;h
406;16;0,2;ma;alambre negro Nº16;kg
406;25;0,06;ma;arena gruesa;m3
406;45;8;ma;bovedilla cerámica 9,5x40x25;u
406;57;0,48;ma;cemento Portland x 50kg;bolsas
406;71;0,1;ma;"clavos 2""";kg
406;426;1,1;ma;malla Sima 15x25 (6mm);m2
406;263;0,05;ma;ripio lavado 1:3;m3
406;27;4;mo;ayudante;h
406;209;5;mo;oficial;h
407;0;0;_;_;_
407;1;1;ma;abrasivos y pastas;gl
408;0;0;_;_;_
408;27;1;mo;ayudante;h
408;209;0,2;mo;oficial;h
408;668;1,1;ma;EPS 50 mm;m2
408;669;5;ma;EPS fijaciones;u
409;0;0;_;_;_
409;670;1,1;ma;EPS 30 mm;m2
409;669;5;ma;EPS fijaciones;u
409;27;1;mo;ayudante;h
409;209;0,2;mo;oficial;h
410;0;0;_;_;_
410;278;4,5;ma;STEEL PGC 200-1.24;ml
410;275;1,7;ma;STEEL PGU 200-1.24;ml
410;401;1,7;ma;Tornillo Hexagonal mecha 10 x 3/4 pulg;u
410;400;16;ma;Tornillo T1 Punta Mecha 8 X 3/4 pulg;u
410;27;5;mo;ayudante;h
410;209;5;mo;oficial;h
